point,S2id,type
point_8985,20200201T102241_20200201T102334_T32UPV,nolabel
point_8985,20200531T102031_20200531T102434_T32UPV,nolabel
point_8990,20180626T093031_20180626T093034_T34TFS,nolabel
point_8990,20190621T093041_20190621T093548_T34TFS,nolabel
point_8990,20190628T092031_20190628T092514_T34TFS,nolabel
point_8990,20191130T092239_20191130T092236_T34TFS,nolabel
point_8990,20200317T093031_20200317T093030_T34TFS,nolabel
point_8993,20180726T093041_20180726T093035_T34UFU,nolabel
point_8993,20180825T093031_20180825T093033_T34UFU,nolabel
point_8993,20190820T093041_20190820T093551_T34UFU,nolabel
point_8993,20190904T093039_20190904T093050_T34UFU,nolabel
point_8993,20190919T093031_20190919T093519_T34UFU,nolabel
point_8999,20180505T094029_20180505T094337_T34UED,nolabel
point_8999,20180821T095031_20180821T095339_T34UED,nolabel
point_8999,20190823T094031_20190823T094536_T34UED,nolabel
point_8999,20200407T095029_20200407T095026_T34UED,nolabel
point_8999,20200524T094029_20200524T094031_T34UED,nolabel
point_9000,20180604T094029_20180604T094028_T34UEC,nolabel
point_9000,20190301T094029_20190301T094340_T34UEC,nolabel
point_9000,20190530T094039_20190530T094350_T34UEC,nolabel
point_9000,20200325T094029_20200325T094028_T34UEC,nolabel
point_9000,20200524T094029_20200524T094031_T34UEC,nolabel
point_9003,20181206T094351_20181206T094351_T34UDB,nolabel
point_9003,20190405T094031_20190405T094119_T34UDB,nolabel
point_9003,20190722T095039_20190722T095038_T34UDB,nolabel
point_9003,20190803T094041_20190803T094212_T34UDB,nolabel
point_9003,20200517T095029_20200517T095029_T34UDB,nolabel
point_9005,20180727T095029_20180727T095247_T34UDF,nolabel
point_9005,20190506T100039_20190506T100530_T34UDF,nolabel
point_9005,20190610T100031_20190610T100029_T34UDF,nolabel
point_9005,20191119T095209_20191119T095345_T34UDF,nolabel
point_9005,20200729T100029_20200729T100152_T34UDF,nolabel
point_9006,20180920T095021_20180920T095328_T34UEG,nolabel
point_9006,20190910T095029_20190910T095200_T34UEG,nolabel
point_9006,20200407T095029_20200407T095026_T34UEG,nolabel
point_9006,20200512T095031_20200512T095034_T34UEG,nolabel
point_9006,20200606T095029_20200606T095031_T34UEG,nolabel
point_9007,20180629T094031_20180629T094031_T34UFF,nolabel
point_9007,20190425T094031_20190425T094505_T34UFF,nolabel
point_9007,20190624T094041_20190624T094125_T34UFF,nolabel
point_9007,20190724T094041_20190724T094126_T34UFF,nolabel
point_9007,20200718T094041_20200718T094126_T34UFF,nolabel
point_9008,20180428T095029_20180428T095028_T34VEH,nolabel
point_9008,20180605T100031_20180605T100027_T34VEH,nolabel
point_9008,20200405T100021_20200405T100236_T34VEH,nolabel
point_9008,20200407T095029_20200407T095026_T34VEH,nolabel
point_9008,20200729T100029_20200729T100152_T34VEH,nolabel
point_9010,20180727T095029_20180727T095247_T34VEJ,nolabel
point_9010,20180809T100019_20180809T100021_T34VEJ,nolabel
point_9010,20190617T095031_20190617T095033_T34VEJ,nolabel
point_9010,20200326T100021_20200326T100244_T34VEJ,nolabel
point_9010,20200716T095029_20200716T095236_T34VEJ,nolabel
point_9013,20180518T095029_20180518T095208_T34VEL,nolabel
point_9013,20190518T095031_20190518T095033_T34VEL,nolabel
point_9013,20190804T100039_20190804T100034_T34VEL,nolabel
point_9013,20190910T095029_20190910T095200_T34VEL,nolabel
point_9013,20191028T100121_20191028T100122_T34VEL,nolabel
point_9014,20190508T095031_20190508T095033_T34VFL,nolabel
point_9014,20190531T100031_20190531T100029_T34VFL,nolabel
point_9014,20190617T095031_20190617T095033_T34VFL,nolabel
point_9014,20200507T095029_20200507T095027_T34VFL,nolabel
point_9014,20200729T100029_20200729T100152_T34VFL,nolabel
point_9015,20180525T094029_20180525T094155_T35VLE,nolabel
point_9015,20190707T095031_20190707T095034_T35VLE,nolabel
point_9015,20190811T095039_20190811T095036_T35VLE,nolabel
point_9015,20200613T094039_20200613T094203_T35VLE,nolabel
point_9015,20200713T094029_20200713T094104_T35VLE,nolabel
point_9017,20190507T093039_20190507T093042_T35VLC,nolabel
point_9017,20190805T093039_20190805T093041_T35VLC,nolabel
point_9017,20200322T093029_20200322T093032_T35VLC,nolabel
point_9017,20200327T093031_20200327T093030_T35VLC,nolabel
point_9017,20200424T094029_20200424T094123_T35VLC,nolabel
point_9019,20180611T093029_20180611T093032_T35ULA,nolabel
point_9019,20190525T094031_20190525T094034_T35ULA,nolabel
point_9019,20200327T093031_20200327T093030_T35ULA,nolabel
point_9019,20200514T094029_20200514T094157_T35ULA,nolabel
point_9019,20200531T093039_20200531T093035_T35ULA,nolabel
point_9022,20180502T093039_20180502T093033_T35VMD,nolabel
point_9022,20200327T093031_20200327T093030_T35VMD,nolabel
point_9022,20200526T093041_20200526T093040_T35VMD,nolabel
point_9022,20200613T094039_20200613T094203_T35VMD,nolabel
point_9022,20200720T093039_20200720T093357_T35VMD,nolabel
point_9028,20180731T093029_20180731T093508_T34TDS,nolabel
point_9028,20190912T094031_20190912T094221_T34TDS,nolabel
point_9028,20200209T094131_20200209T094333_T34TDS,nolabel
point_9028,20200608T094041_20200608T094649_T34TDS,nolabel
point_9028,20200708T094041_20200708T094035_T34TDS,nolabel
point_9030,20180731T093029_20180731T093508_T34TES,nolabel
point_9030,20190825T093039_20190825T093208_T34TES,nolabel
point_9030,20190912T094031_20190912T094221_T34TES,nolabel
point_9030,20200110T094351_20200110T094350_T34TES,nolabel
point_9030,20200708T094041_20200708T094035_T34TES,nolabel
point_9031,20190810T093041_20190810T093157_T34TET,nolabel
point_9031,20200406T093031_20200406T093031_T34TET,nolabel
point_9031,20200506T093041_20200506T093306_T34TET,nolabel
point_9031,20200521T093039_20200521T093555_T34TET,nolabel
point_9031,20200708T094041_20200708T094035_T34TET,nolabel
point_9035,20190628T092031_20190628T092514_T34TEN,nolabel
point_9035,20191218T093411_20191218T093406_T34TEN,nolabel
point_9035,20200615T093041_20200615T093040_T34TEN,nolabel
point_9035,20200620T093039_20200620T093358_T34TEN,nolabel
point_9035,20200627T092029_20200627T092052_T34TEN,nolabel
point_9036,20180407T093031_20180407T093624_T34TDN,nolabel
point_9036,20181103T093141_20181103T093333_T34TDN,nolabel
point_9036,20190731T093041_20190731T093039_T34TDN,nolabel
point_9036,20190830T093041_20190830T093035_T34TDN,nolabel
point_9036,20200720T093039_20200720T093357_T34TDN,nolabel
point_9037,20180407T093031_20180407T093624_T34TDL,nolabel
point_9037,20190626T093039_20190626T093444_T34TDL,nolabel
point_9037,20190825T093039_20190825T093208_T34TDL,nolabel
point_9037,20191223T093319_20191223T093839_T34TDL,nolabel
point_9037,20200620T093039_20200620T093358_T34TDL,nolabel
point_9039,20180708T092029_20180708T092624_T34SEJ,nolabel
point_9039,20200129T092129_20200129T092615_T34SEJ,nolabel
point_9039,20200329T092029_20200329T092637_T34SEJ,nolabel
point_9039,20200428T092029_20200428T092830_T34SEJ,nolabel
point_9039,20200528T092029_20200528T092029_T34SEJ,nolabel
point_9040,20180906T092019_20180906T092858_T34SFJ,nolabel
point_9040,20181205T092349_20181205T092833_T34SFJ,nolabel
point_9040,20190404T092029_20190404T092158_T34SFJ,nolabel
point_9040,20200104T092401_20200104T092355_T34SFJ,nolabel
point_9040,20200602T092041_20200602T092918_T34SFJ,nolabel
point_9041,20180613T092031_20180613T092027_T34TFK,nolabel
point_9041,20181006T092029_20181006T092158_T34TFK,nolabel
point_9041,20190708T092031_20190708T092033_T34TFK,nolabel
point_9041,20200304T092021_20200304T092230_T34TFK,nolabel
point_9041,20200727T092029_20200727T092030_T34TFK,nolabel
point_9042,20180807T092029_20180807T092321_T34SFH,nolabel
point_9042,20190330T092031_20190330T092028_T34SFH,nolabel
point_9042,20200622T092031_20200622T092034_T34SFH,nolabel
point_9042,20200702T092031_20200702T092033_T34SFH,nolabel
point_9042,20200727T092029_20200727T092030_T34SFH,nolabel
point_9046,20180516T090549_20180516T091106_T34SFF,nolabel
point_9046,20181117T091241_20181117T091320_T34SFF,nolabel
point_9046,20190215T091051_20190215T091046_T34SFF,nolabel
point_9046,20191107T091059_20191107T091739_T34SFF,nolabel
point_9046,20200405T090549_20200405T091608_T34SFF,nolabel
point_9047,20180520T094031_20180520T094616_T34TDQ,nolabel
point_9047,20181017T094011_20181017T094338_T34TDQ,nolabel
point_9047,20190714T094041_20190714T094036_T34TDQ,nolabel
point_9047,20190912T094031_20190912T094221_T34TDQ,nolabel
point_9047,20191123T093219_20191123T093739_T34TDQ,nolabel
point_9052,20180616T093031_20180616T093446_T34UEV,nolabel
point_9052,20190611T093041_20190611T093156_T34UEV,nolabel
point_9052,20190729T094039_20190729T094242_T34UEV,nolabel
point_9052,20200325T094029_20200325T094028_T34UEV,nolabel
point_9052,20200424T094029_20200424T094123_T34UEV,nolabel
point_9056,20180604T094029_20180604T094028_T34UEB,nolabel
point_9056,20190301T094029_20190301T094340_T34UEB,nolabel
point_9056,20190331T094039_20190331T094033_T34UEB,nolabel
point_9056,20190530T094039_20190530T094350_T34UEB,nolabel
point_9056,20200623T094039_20200623T094033_T34UEB,nolabel
point_9057,20180523T095031_20180523T095527_T34UEC,nolabel
point_9057,20180622T095031_20180622T095438_T34UEC,nolabel
point_9057,20180722T095031_20180722T095345_T34UEC,nolabel
point_9057,20190418T095031_20190418T095032_T34UEC,nolabel
point_9057,20200512T095031_20200512T095034_T34UEC,nolabel
point_9059,20180821T095031_20180821T095339_T34UEE,nolabel
point_9059,20181002T094029_20181002T094029_T34UEE,nolabel
point_9059,20181020T095031_20181020T095348_T34UEE,nolabel
point_9059,20200606T095029_20200606T095031_T34UEE,nolabel
point_9059,20200611T095041_20200611T095036_T34UEE,nolabel
point_9060,20181002T094029_20181002T094029_T34UEE,nolabel
point_9060,20190828T094039_20190828T094520_T34UEE,nolabel
point_9060,20200224T094029_20200224T094125_T34UEE,nolabel
point_9060,20200424T094029_20200424T094123_T34UEE,nolabel
point_9060,20200512T095031_20200512T095034_T34UEE,nolabel
point_9061,20181002T094029_20181002T094029_T34UEF,nolabel
point_9061,20190525T094031_20190525T094034_T34UEF,nolabel
point_9061,20190712T095039_20190712T095107_T34UEF,nolabel
point_9061,20191015T095031_20191015T095354_T34UEF,nolabel
point_9061,20200207T095059_20200207T095055_T34UEF,nolabel
point_9063,20180821T095031_20180821T095339_T34UDF,nolabel
point_9063,20190809T100031_20190809T100030_T34UDF,nolabel
point_9063,20190920T095029_20190920T095354_T34UDF,nolabel
point_9063,20191003T100029_20191003T100027_T34UDF,nolabel
point_9063,20200704T100031_20200704T100031_T34UDF,nolabel
point_9065,20190518T095031_20190518T095033_T34VEJ,nolabel
point_9065,20190804T100039_20190804T100034_T34VEJ,nolabel
point_9065,20200326T100021_20200326T100244_T34VEJ,nolabel
point_9065,20200512T095031_20200512T095034_T34VEJ,nolabel
point_9065,20200706T095029_20200706T095031_T34VEJ,nolabel
point_9067,20200322T093029_20200322T093032_T35VMD,nolabel
point_9067,20200327T093031_20200327T093030_T35VMD,nolabel
point_9067,20200509T094041_20200509T094035_T35VMD,nolabel
point_9067,20200613T094039_20200613T094203_T35VMD,nolabel
point_9067,20200720T093039_20200720T093357_T35VMD,nolabel
point_9068,20190619T094039_20190619T094103_T35VME,nolabel
point_9068,20200327T093031_20200327T093030_T35VME,nolabel
point_9068,20200409T094031_20200409T094029_T35VME,nolabel
point_9068,20200713T094029_20200713T094104_T35VME,nolabel
point_9068,20200725T093041_20200725T093039_T35VME,nolabel
point_9070,20190607T095031_20190607T095032_T34VFL,nolabel
point_9070,20190624T094041_20190624T094125_T35VLF,nolabel
point_9070,20200320T094031_20200320T094248_T35VLF,nolabel
point_9070,20200325T094029_20200325T094028_T35VLF,nolabel
point_9070,20200701T095031_20200701T095034_T35VLF,nolabel
point_9073,20180904T102019_20180904T102014_T33VUD,nolabel
point_9073,20190515T103029_20190515T103030_T33VUD,nolabel
point_9073,20190724T103029_20190724T103030_T33VUD,nolabel
point_9073,20200327T101629_20200327T101842_T33VUD,nolabel
point_9073,20200419T102549_20200419T102552_T33VUD,nolabel
point_9074,20180511T105031_20180511T105029_T32VNL,nolabel
point_9074,20180804T105019_20180804T105022_T32VNL,nolabel
point_9074,20190630T105039_20190630T105035_T32VNL,nolabel
point_9074,20200412T103619_20200412T103619_T32VNL,nolabel
point_9074,20200530T105031_20200530T105134_T32VNL,nolabel
point_9075,20180615T105029_20180615T105401_T32VML,nolabel
point_9075,20180717T104021_20180717T104258_T32VML,nolabel
point_9075,20190821T104031_20190821T104025_T32VML,nolabel
point_9075,20200624T104629_20200624T104627_T32VML,nolabel
point_9075,20200729T105031_20200729T105032_T32VML,nolabel
point_9083,20180312T090751_20180312T091657_T35TNN,nolabel
point_9083,20180610T090551_20180610T090600_T35TNN,nolabel
point_9083,20180908T090551_20180908T090920_T35TNN,nolabel
point_9083,20181107T091151_20181107T091650_T35TNN,nolabel
point_9083,20190406T090601_20190406T091358_T35TNN,nolabel
point_9084,20180710T090601_20180710T090834_T35UNP,nolabel
point_9084,20180923T090659_20180923T091119_T35UNP,nolabel
point_9084,20190720T090559_20190720T091224_T35UNP,nolabel
point_9084,20200415T090549_20200415T091327_T35UNP,nolabel
point_9084,20200714T090559_20200714T090700_T35UNP,nolabel
point_9085,20190620T090559_20190620T091333_T35UNQ,nolabel
point_9085,20190720T090559_20190720T091224_T35UNQ,nolabel
point_9085,20191217T091309_20191217T091303_T35UNQ,nolabel
point_9085,20200415T090549_20200415T091327_T35UNQ,nolabel
point_9085,20200520T090601_20200520T090559_T35UNQ,nolabel
point_9086,20180916T092019_20180916T092306_T35UNR,nolabel
point_9086,20181127T091311_20181127T091321_T35UNR,nolabel
point_9086,20190406T090601_20190406T091358_T35UNR,nolabel
point_9086,20190620T090559_20190620T091333_T35UNR,nolabel
point_9086,20200714T090559_20200714T090700_T35UNR,nolabel
point_9087,20180613T092031_20180613T092027_T35UNS,nolabel
point_9087,20180829T090551_20180829T090834_T35UNS,nolabel
point_9087,20191006T092031_20191006T092031_T35UNS,nolabel
point_9087,20191018T090959_20191018T091604_T35UNS,nolabel
point_9087,20200702T092031_20200702T092033_T35UNS,nolabel
point_9089,20180713T092031_20180713T092029_T35UNT,nolabel
point_9089,20190509T092031_20190509T092039_T35UNT,nolabel
point_9089,20191018T090959_20191018T091318_T35UNT,nolabel
point_9089,20191217T091309_20191217T091303_T35UNT,nolabel
point_9089,20200503T092031_20200503T092032_T35UNT,nolabel
point_9090,20180625T090549_20180625T090755_T35UNU,nolabel
point_9090,20180928T090731_20180928T091458_T35UNU,nolabel
point_9090,20191006T092031_20191006T092031_T35UNU,nolabel
point_9090,20200503T092031_20200503T092032_T35UNU,nolabel
point_9090,20200714T090559_20200714T090700_T35UNU,nolabel
point_9093,20180511T090601_20180511T090556_T35TML,nolabel
point_9093,20190506T090601_20190506T091311_T35TML,nolabel
point_9093,20190705T090601_20190705T091431_T35TML,nolabel
point_9093,20200131T091231_20200131T091321_T35TML,nolabel
point_9093,20200430T090601_20200430T090557_T35TML,nolabel
point_9094,20180715T090549_20180715T091522_T35TLL,nolabel
point_9094,20180901T092031_20180901T092221_T35TLL,nolabel
point_9094,20190511T090559_20190511T091148_T35TLL,nolabel
point_9094,20190809T090559_20190809T091748_T35TLL,nolabel
point_9094,20200604T090559_20200604T090556_T35TLL,nolabel
point_9095,20190628T092031_20190628T092514_T34TGR,nolabel
point_9095,20190802T092039_20190802T092539_T34TGR,nolabel
point_9095,20191001T092029_20191001T092623_T34TGR,nolabel
point_9095,20200329T092029_20200329T092637_T34TGR,nolabel
point_9095,20200528T092029_20200528T092029_T34TGR,nolabel
point_9096,20180328T093031_20180328T093032_T34TGS,nolabel
point_9096,20180906T092019_20180906T092540_T34TGS,nolabel
point_9096,20190802T092039_20190802T092539_T34TGS,nolabel
point_9096,20191218T093411_20191218T093406_T34TGS,nolabel
point_9096,20200416T093031_20200416T093034_T34TGS,nolabel
point_9100,20180718T092029_20180718T092323_T34UGV,nolabel
point_9100,20190628T092031_20190628T092514_T35ULQ,nolabel
point_9100,20200127T093241_20200127T093330_T35ULQ,nolabel
point_9100,20200327T093031_20200327T093030_T35ULQ,nolabel
point_9100,20200508T092029_20200508T092026_T34UGV,nolabel
point_9102,20180206T093151_20180206T093423_T34UGB,nolabel
point_9102,20180313T093029_20180313T093600_T34UGB,nolabel
point_9102,20180706T093041_20180706T093118_T34UGB,nolabel
point_9102,20200607T092029_20200607T092030_T35ULS,nolabel
point_9102,20200725T093041_20200725T093039_T35ULS,nolabel
point_9104,20180430T094031_20180430T094109_T35ULV,nolabel
point_9104,20180823T094029_20180823T094320_T35ULV,nolabel
point_9104,20190525T094031_20190525T094034_T35ULV,nolabel
point_9104,20200514T094029_20200514T094157_T34UGE,nolabel
point_9104,20200630T093039_20200630T093036_T34UGE,nolabel
point_9105,20180412T093029_20180412T093125_T34UFE,nolabel
point_9105,20180512T093029_20180512T093032_T34UFE,nolabel
point_9105,20190606T093039_20190606T093042_T34UFE,nolabel
point_9105,20190706T093049_20190706T093043_T34UFE,nolabel
point_9105,20190904T093039_20190904T093050_T34UFE,nolabel
point_9106,20180428T095029_20180428T095028_T33UYT,nolabel
point_9106,20180913T100021_20180913T100023_T33UYT,nolabel
point_9106,20190312T100021_20190312T100022_T33UYT,nolabel
point_9106,20191107T100221_20191107T100402_T34UCC,nolabel
point_9106,20200405T100021_20200405T100236_T34UCC,nolabel
point_9108,20180727T095029_20180727T095247_T33UYR,nolabel
point_9108,20190222T095029_20190222T095412_T34UCA,nolabel
point_9108,20191020T095029_20191020T095030_T33UYR,nolabel
point_9108,20200217T095029_20200217T095511_T34UCA,nolabel
point_9108,20200517T095029_20200517T095029_T33UYR,nolabel
point_9109,20180510T094031_20180510T094337_T34UCV,nolabel
point_9109,20180627T095029_20180627T095531_T34UCV,nolabel
point_9109,20190704T094041_20190704T094036_T33UYQ,nolabel
point_9109,20190722T095039_20190722T095038_T33UYQ,nolabel
point_9109,20200130T094231_20200130T094334_T33UYQ,nolabel
point_9111,20180513T095031_20180513T095705_T33TYN,nolabel
point_9111,20180602T095031_20180602T095334_T34TCT,nolabel
point_9111,20190619T094039_20190619T094103_T33TYN,nolabel
point_9111,20200315T094029_20200315T094720_T33TYN,nolabel
point_9111,20200601T095041_20200601T095036_T33TYN,nolabel
point_9114,20180319T085701_20180319T090332_T35TPL,nolabel
point_9114,20180518T085731_20180518T085810_T35TPL,nolabel
point_9114,20190314T085731_20190314T090224_T35TPL,nolabel
point_9114,20190513T085601_20190513T090131_T35TPL,nolabel
point_9114,20190712T085601_20190712T085857_T35TPL,nolabel
